address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,voting_power,timestamp,author_ipfs_hash,reason
0xdA3299d68cD27047Ee0A3e6DF905E3DD69E05103,,,,1,,,,,3.953012484345749,1696396708,bafkreicrufau2rco5jnjz3jhpq7dtlayakrdpahf2purpw6i2ka64mudy4,""
0x14dc72066eF5c23675b582b03C96604aBDb76c22,,,,1,,,,,5.014849935272526,1696396755,bafkreicp5idbuhne6sdxearwkgywx7fszmvluwblgwyrgm3c3rnf6m4yum,""
0x5D84Fa443a3E487aC3139aBeADA67bAAffd86769,,1,,,,,,,4.151870022062552,1696397562,bafkreiefrfsrpx3olxgqujehkw2acoo4fozy3ci6uttmyr4l462u3her5q,""
0x5803879dc2871FF5B079Bb4C41601c8789CA4f8C,,,,1,,,,,193.96402860859297,1696398536,bafkreifs4apswbc2jxj7w2jfmxo256tj6gs5yaof5dpln3ts57g4ta5h34,""
0x9Eeaab14E43250cFC04A1901B734779CBcCB5D5e,,,,1,,,,,108.44670203969679,1696399139,bafkreic4ibjlrsjjkc4viq75smwhf5whbvf3l42x6zrynuhjmdpthxxkjy,""
0x2e5238ba9577cF294Bb227350257EEe58FFaa735,,,1,1,,,,,108.45692484141814,1696399284,bafkreiawlh4sqf355emdcyomoa3n47y67fy65mc4jz43kirixn76ohzbry,""
0xF4b40B20572D117EAD7b5ca3C7eFf7d3CBdC4067,1,1,1,1,1,1,1,1,33.9794667328486,1696399406,bafkreid55laot7tahwdekkhuftjdcqb54izpnzxvje3cwjuudf5ssymocu,""
0xf9A0d152e7A936B9F6507e8685703C395a092848,,1,,,,,,,108.46400402726417,1696399432,bafkreidn4zdgkpaaq6pacjd4hdf6jouf23s6izj57diy7e6tqanwlfua6a,""
0x9767C319c04fCCd885766538484fd4aAdb0A4905,,,1,,,,,,107.08256875213903,1696399465,bafkreicvt5dehfdfmnxghi3ntjbv2xfhmwhyezjozbpekz2lduregjlyta,""
0x8d834919956aF4f696F729bdCAba61c9F16529F5,,,,1,,,,,126.71873633275845,1696399501,bafkreiaf7mzweubdchjjqroqwdqusky26w4umajymx4ztperad7wkdx73a,""
0x12F8976ba98dbA27DE83f65b5aEfEEc690f862A9,,,1,,,,,,6.33328614452575,1696400042,bafkreifiyiojjzisqarnfjhr3tth5ijijwdtmsjzf4upur7rkyrvacrihi,""
0x95752F215E4891abf3853Bed53148b604761eCE0,,,1,,,,,,2.295964037214182,1696400251,bafkreicekwvohguq4p2c3uyrw4hvgitarrkq73o4ggykdtq7bctdqbdthy,""
0x9DC6d51044FE2b9cB708A2e522CA21A62D35513e,,,,,,,1,,46.683306236766605,1696401124,bafkreigmjzehtea5vaqhhixjiw2zu5ififh5kcutenwuarq6ppujcgupfu,""
0x0991892B02A2B752Ad68f2b01dD8457F9c22c26A,1,1,1,,,,,,80.74742042814657,1696401474,bafkreih3dhgdfad6bcax6rdtqgowa2hi2t5but2imb5sm6thyddz3uzk7a,""
0x62beE234b4066af4709DeE5FD3FFCed6782f5C0D,,,,,1,,,,2.0082773096781206,1696401527,bafkreiax7g37eaa3de54wqw4cpq5eciwu4i3pphzvaz6qiiwpfa5x4cxq4,""
0xC05AA471f3bF88c940812d17A7630F620f003778,1,1,1,,,,,,97.70731607812661,1696401528,bafkreidlf5tq4kbaqd7cbjwzyvrdz65rtfdbovifftowmpyj7n4bn4fsye,""
0x0e29304fee49a7F3bfb4BD0C0C3d574597Dc2bDF,1,1,1,1,,,,,1.4974701694445123,1696401566,bafkreicmewuwcy5yahkppz6lljsix344shlt2fwhhwdaxvesf6ov7zx7l4,""
0x30620715bCF265773B2973eFf4293CEE0Bb1b774,1,1,,,,,,,76.61927970962468,1696401596,bafkreicpaq5ora5p65xxh2wruezc2kg7vgjeuy4vvptvm2dkbmh5xgaavy,""
0x908ae90F3D30175eEBc39CCb2fA19a61A212c5C5,1,,1,,1,,,,0.01042,1696401638,bafkreicwrxgso7mc3jtejxrxds3gdkz4xbz3mtqg7vhklz67v2rs7ubvqm,""
0x00A7949aa0F80C274ef6048F6AA3eb35EbC65F48,1,1,1,,,,,,0.9399023116785693,1696401810,bafkreih4jaovqmfmmf6y2g2rra5wrb2qhydqswxn5jbn2m2hbm7aamv2ci,""
0x66E1df8db9B0521D41d7Eb30464a5281f71b29A8,1,1,1,,,,,,0.9550084994708635,1696401955,bafkreiep6ccinkrepqg6lz2fnertvzx3dtembadv5o3n4lcsqpdlzqmjie,""
0xdA5299594e05b2dF226E1c1448b430a0b82f45D8,,,,,,,4,,3.6938725931386602,1696402103,bafkreidqyuvqnd5myhsdqdbltulhq7iduqa6o4jdicqvbwxdqwmvgwzd2q,""
0x1307076d16E9baa9Acd96Cf19E35eA976ce8B54E,1,1,1,,,,,,0.9401123126105495,1696402255,bafkreig77dkfdmldz7gaaig75otynqi3v7liver6yhinvxjbfi5hv5cnhy,""
0x8Cd8DfA254B8Fa98C07B8D39FCf767086D145833,1,1,1,,,,,,0.9401076639646914,1696402584,bafkreib3pvken3v3jn4j6pawqdqfgjyj7c34iq2ggipbecvnsxm2fa4faq,""
0xa5f146cBd3eE13F482315dD0F873c2bFbBc5F2C4,1,,,,1,,,,3.146866897654054,1696402862,bafkreicgsj5hewobjmcebs3jmpmkholshwxbh6nmyblu7dww2bhc4mqt3i,""
0x91edB0eEC093371b6639B9d7106e4506971378Dd,1,2,,97,,,,,1.9677921045,1696403629,bafkreia6hnmptaqxquw646r33y5kdixpqqi4p462xxbjyq7cvzh3twjude,""
0x13988CEF5721a77e9A873b9c988559ABd698516A,1,,,,,,,,50.4435496105864,1696404281,bafkreifhz3rddebtcbmhnxmasnyvsouogmcxz6kf27i7lhbudo2agwrzsu,""
0xe80Eef2c5d8514E640a045b74a27ACA654Ad6BB9,1,,,,,,,,0.18317622483103818,1696404379,bafkreieph26zy4h62jpxi4s576e62kxd5o43uafaipb473zbydrkfigr4i,""
0xbfe4B9c7185b4a0D653cF6Ea2127cbBEd2e220f9,,,,100,,,,,1.8728856542782555,1696405936,bafkreihctgyobivawnnhufstql4ba7pmlzmc7pbhfgm6lgm6o542l4hwdu,""
0x995789D280DB285903e7f2D15ba86A39F2C84bb3,1,1,1,13,1,1,1,4,181.09365835236832,1696406798,bafkreih2akqtogwkqiyfh2aqtejp4munsdc4szvqy36lwzy6khozlesexu,""
0x5C0b342646129A490b2580B3782EbE1fb290fCea,1,1,,,,,,,1.985044796169156,1696406906,bafkreih6ulbhscfrmtnwkwo4r56h4lnmiujpcxhawb7uxwfxs7hv4git5i,""
0x78d93A24486610B165514862927CC4c33EeA3614,,1,,1,,,1,,1.1224308943292451,1696408057,bafkreies7z5vpojp47dek4oxi6g6bri4csohuqapu5htdwpucrxm6eypbu,""
0xE7C0e0D1235ba33b0ceF935B0EA385D79c129f76,,,,,18,,,,0.9364710222452693,1696408789,bafkreiff62dji3h5fdln7xi5t3hkioqyelkltdorchfhsh3rslogdzubxy,""
0xC842575acD573015C982421bD0B6607d498EecFE,,100,,,,,,,2.475440637582531,1696409410,bafkreiaexq5eupbhbwkemv7ncm24yt5jrhn34wbom7h46jaelfmdzpexoi,""
0x05f6875132b910976ee165171b78D7965e0fBF5C,,,,1,,,,,102.6712034479996,1696409551,bafkreihdcqzi6m2g7ghchpfxfgdyr6rgup5qzasosw7pzgq3xbtawf4z6m,""
0xd87f6ec59f558ae5B1a647BfD466Ea51849Ea203,,,,1,,,,1,21539.73437522668,1696409927,bafkreidha77qg5mo5rbwyoomcdfwwcy66k2ymftfsrdkr7clr2ssvjwh2y,"my vote will go to Jim and Isma, as I have interacted with them most often and see their active support towards Moonbeam"
0x303e322fd1d1428b1488d1F5687303e63dA7873c,,,,,,,1,,3.3464991515361824,1696410061,bafkreiby777qklcrtqlw7v2o65t76cgc25odnzb5ittinznd7adi6g7kui,""
0x8a904A9898dE04Bf8E8Ff8859684f8091Bca938A,1,,,,,,,,1.490167,1696413309,bafkreihboivnahupzunbmuclcf6sh3zzzg4xh4u4etaqqildhdd4bek3te,""
0xa0b574393D2da912e8D30b3723D82B4bF742EF93,,,,100,,,,,0.31744774310491974,1696414217,bafkreiepq5eyu4iz4kafwpvgmr267clfqbx6vztd27jksqqrka6acggs6y,""
0xD95E65d9A38ce96BE9caa71ca7576294cD3562dA,1,1,1,1,1,1,1,1,69.1660795531631,1696414648,bafkreidj4k5pow3efnm52qqneqevcfw6ohc5l7w4l7paou5fivtnyklgbq,"Good luck everyone"
0x13D353Ee62dF42d095fe1cb9281BC93451eFf7Ab,1,1,1,1,1,1,1,1,7.30299093556221,1696414693,bafkreihzsuj2ds5rw5wj2pk5l4cw73yubz4f3j7zapelg7uehxvfdepeyy,""
0x281Ad9F2138EC59c3a9e7E4c98728c93eeD868AF,,,,1,,,,,10.539209335357903,1696414719,bafkreigjwnexxq36kmvajf33p6n2r27imbmxojzytakzqihdsgxdpydanu,""
0x8E813d63666437B5c94abccA0a46eDd9DD4A4c9e,,,,1,,,,,99.47180475437978,1696414896,bafkreidacp2nlynw5h5m6w22xlxmiq6iktbgqjrnfrssjeadnbzgy4qgri,""
0x3b3d96D7Ba6d981ed0861E54d6298947B495F68f,,,,1,,,,,2.7405486351453785,1696415706,bafkreibih3n6lvjsdkpiufk5zd2r4f6feg32sjvqht32cyuwo4re6fcxdu,""
0x678fb1296f1D1641d9792b219f1f27F089f79c1d,1,1,1,,,,,,20.7473203,1696416288,bafkreibmws53ltm3baqqymbj43sawqb3cs6i7jtggr7dag4maptomaewyq,""
0xD995d0c31802A8D95C163f875fFefB40AB964eD6,1,,,,,,,,10.883414833151383,1696416532,bafkreihgahadjcnrybehh5fmlsvkzz7gfruvskfbmw7rsld7gaagngv3mu,""
0x9bE0B20a1Eb1065b49f0a908FBB705Bbc25F2aA4,,,,29,,,,,103.15652534100654,1696416626,bafkreidjm3lp7guc3bvbplvrtbk4v2fkwucqg7rf4ak45gzj47hmxivjfq,""
0xFbA99656ed9f89511B7E0B19238C4835253A7200,1,,,,,,,,0.011150657,1696419842,bafkreic5o3jehp4itzymg2dm4ow4oyho33sdyghdcxzvoe66zj6ao2zinm,""
0x39f9dBe4a60b5F017d95889eF9DC50B58cC543cA,1,1,1,1,1,,,,759.8386498255652,1696419896,bafkreie56j7xpxj5efo3b75mul3s7nwia2dmr6ilzgnrv6oi5zpr75vg4e,""
0x22A4845dd6002b39Bff400d8B34eD9c64578Be1B,1,,,1,,,,,101.44366880971461,1696422078,bafkreidni5j5jzk25fquf3zdroc4zytisz32k7of5od2hshbyvghwwnofy,""
0x6f2bbbdf4e93aa39D36933d28Ac2b1253a17aa85,1,1,1,1,1,1,1,1,5362.376157559682,1696422330,bafkreiannlvnldr4hleccdtphldko23wn3bobcynt63737qo6osexd2fty,""
0x3598143D676Dc58EB7A2A159326d26F3C09363Fb,,1,,1,,1,1,,6.158037288150608,1696422923,bafkreihdjxse32ktz7ywrhhv5hef7gwqmbjx4rjn332c6slg57crjtdhp4,""
0x0Bcfc3D17A5e93758b2c6eA26C1df6abBBb6222e,,,,1,,,,,188.25893247669393,1696424117,bafkreigttddy6e63ym6kegdzkijac56x2z5sdsn4oftdfmiac2n63cqj5q,""
0x769B16Ce4FbEFB30fb074d3CEdb53103b263Fbe3,,,,1,,,,,4.602791552885896,1696426269,bafkreibp6lil3inuoqira4nldp2vfcszjzejaxskg74egjxlswp4tev7se,""
0x9c57027B1eca93093a6F446422C59C85A5A3Fa52,,,,1,,,,,234.95661436727102,1696427551,bafkreigxlcrdmvse54a2isd3s7bmr4ipfohjmoduk7neyz6ejjnvufubhy,""
0x0E771970A5ca28f1d8F1ef186C1b47cE6DEA4e0a,,1,,,,,,,3.675809720563054,1696427912,bafkreihqskbwpqirqysdyplhv4vkupzslnoq2dwezn4das7znhrtv7zn5e,""
0xbb43c8F298ddB8094529b9708C53b732B3eDbB6a,,2,,,,,,1,104085.04543124212,1696428495,bafkreiguq6dcds2ypyiexa2c52loxavajlt3usruuoy2chc7t6zd5yywnu,""
0x5D9Bc481749420CFFB2BF5aeF5c5e2A0fFe04e88,,1,,,,,,,103210.41831651305,1696428545,bafkreiaunmipmoy7owxcasfctoq4teukuor6mvpyk2uvw4bdbay4dikikm,""
0xc836bb138D419107e65d22dbb42377142446924E,,,,1,,,,,32.86424987407068,1696429071,bafkreiafig7mhahknm6jny2s43dewi56xeibthtsqb3yho5gsycfaecfve,""
0x0d0c612403223AEC376b5fb7Bf9aF9F8D62117a8,1,,,,,,,1,31892.135245394165,1696429590,bafkreih35u7wrohnyyucgjdz77lven44cz4nqra3yqvncimdu7wfoth2ni,""
0xaB32bf707C9D9F78f1101F9b7B4D6B4b3727b6ea,1,,,,,1,,,2.627848557747863,1696429983,bafkreifs4euz4jejax3zfschsjpoqmgeq6qu6svoeejo273g2ko5gmpfti,""
0x26eBD72C4420Bc2B836fb070b1cafa1Dd590B3FC,,1,,1,,,1,,28.279918388236393,1696430141,bafkreihq2zaeklspy7wobydvmbqdexboh3bo5lcqmb3vd5umpi2t2wux4a,""
0xE4FB7e45f7d3Ee5C36Fee81e443dCa88E5Df2384,1,14,1,1,1,1,1,1,28.376159532689858,1696434101,bafkreiexmclt2uaupmmnciq6mlu5rpt2yywsedfeyqpsqxgqzmzekouwxu,""
0x71f9F33062B4247200B78c729Ff834F4362B4BA8,1,,1,1,1,1,,1,0.48606218455391076,1696436415,bafkreidh7jb4gafyroslpju4miw3el7xj5x5wtehwwwuwadito6fy2pwmi,""
0x838C39E43557d41500BAFf6A0a30c5940ad23AB1,1,,,,,,,,0.6480518220123941,1696437148,bafkreihdm6yxfjl5oh6zpivloid3bx6aht6dzfjkzmuonpzrulz47n6isi,""
0xCe77d9757a2B712C8BC7cDc007602ee0d55243da,2,,,,,,,,12.7341275745,1696437289,bafkreiawgxfo6rtpzdfzz6c4ccerioyrod6nuda3aykboulsepvkslhkdq,""
0x7FED9b99a542d8C73B74ed18e84F65b17821d19e,,1,,,,,,,5.29,1696437360,bafkreie2o7xlqs5samqnslccivf65bgw53g2gcbj65nt474uqh7xorpati,""
0xdeFc1fa7A43cb7a079FAbbE56930EC13697a8174,,,,1,,,,,5.29,1696437455,bafkreie7vhpw2c6pnjxy6ry6zmctk62zxg252uzm75siwc23vohin756bi,""
0x0fb0dD3aC066046d89aCb7CF27Ac8d7F1F24E5a4,4,,1,1,,,4,,0.20664349975013319,1696437457,bafkreiezhc2wdmh7nmoqpucbxc7il2th52pylsl6fpwj6kzvt2g4uscxgi,""
0x6331d897B54e2ce81343e4c68D9B7A9E3D2DCB72,,,,1,,,,,5.42,1696437522,bafkreicht655jru7aonus2vpavmb4ot3bkg3at5yaewetzqpq7uzqnu2d4,""
0xbA35c0ED0bDA87719e6af824eDb5db56461E34bc,,,,1,,,,,11.11,1696437656,bafkreien3edjt5n5pu5ny3e42l3afttfgrarzgj4hrabamrcz3m72rii44,""
0x14f4709483AE2fb65F7FE5E9bF8436f2857229bd,,2,,2,,9,,,5.390678749845086,1696437787,bafkreidqoe24omvk6okif6jyh2m6ybsfizmj3oxzy5ste47r6iljcyak3m,""
0x90c38B5b7cc04e647ca2985069f2DbbA906Eb619,,,,100,,,,,13.420653852008586,1696438492,QmcfNTFzAwFJ4KHdRtvCNVopPNDh33mrZasDQcreEyFNuU,""
0x4ee50c094cD4e2f984BdE43FB51A4cAe7Bc3A46A,,,1,,,,,,5.227196796504745,1696438523,bafkreigbtdxbfldnnwb57wzg7da5hmnw7rkgu3taqzsfiwfhu3h2cmqave,""
0xC83f829dd8E8C75fa1496Ffb5339e662475Bd004,2,1,3,7,1,6,4,5,0.9373083734929059,1696438609,bafkreigngrsxsoasvzrlfldeugqpdj4movzzkfwspbfvewnfzkn62eqizm,""
0xB46f61D7DBAd54048d6e236D44fEb79E167E59c3,,,,1,,,,,2.085380319094038,1696439972,bafkreig24zghr2no4qsncfnutiy3uojbcwzijym5j6pk3knlffkhlk3exa,""
0x35E33B243a8912C2e51e1323bA93Bcb5481e335e,1,,,,,,,,0.2181675729129966,1696443052,bafkreigupfdow4yvzqsghsb7jphpjvpgub3zqk2lzoe3ymjnphc47b3nbq,""
0xE0B00b9e204Ab1Fa511B0267546b116e30A41a43,,1,,1,,,,,2545.795365427549,1696443138,bafkreihutcdbbalh2izhoimqk3nfverb5b7l4d7i6esx5cmtonnnitnobu,""
0x9fe0c908F006b62288e633CE987A751cC3Fe30Df,1,,,,,,,,0.35089269631592424,1696443244,bafkreigt3ufpnvggq6fgwgpmwdhi7owv2arphdkuqw5jx7mvsrc4xuincu,""
0x387dA1a8450a87704Ef088573ceb47dE7Cb6967c,1,,,,,,,,0.26717097426834463,1696443574,bafkreifyfikoxrie32zrzecpqyomwbgbhvtzgrnbdyqy54xn23co4gcf3e,""
0x13682A88Ade7ba3F4Ac8614EfB41b717e207fe47,,,,1,,,,,205.21525077843697,1696444085,bafkreigxfbwyfsbq4su3xoqxatvmhr7dyntulsizb7f4qspwmjcpu3uh5y,""
0x3de4Cf81a3d4De9362Cc144bd7d8938cBb9169e0,,1,,1,,,,,9.96159964138205,1696444106,bafkreicj4dswukw5eqwf7wqrgfrubvelr647byno4gpetajdjyx2plrr6e,""
0x4cfE3269873429Fc36Ee2F735E95Ce9566c53176,,,1,,,,,,16.064962666297344,1696444698,bafkreifxprdcz6t2nrx7wnyjncomnsfyvckpociv3q6frhv3acvc7qan3m,""
0x6f5eb66f664C30CD0764C366F77bf9a32b148319,,,,1,,,,,3.8017763050683677,1696445149,bafkreicwdrduqsn25ojgtpwhjvmkuozc26ssq2ogt7ro4oyyjxuegplpnq,""
0x5aFf83280445AA6796cC750d1D280350c2545e18,,,,,,,1,,2393.505668107366,1696445394,bafkreiehbeuh3tgfxpn6yf3pnsrzcutnngbqxe5557owxy5ntcjwiwoxcm,"Evrloot! Evrloot! Evrloot!"
0x73fF632EE8EF1A362D406C5fc38E0D29F5921Bbe,,1,1,1,,2,,,0.033170755218334666,1696445744,bafkreidvdadt3mvtb4ppdqxoo5fcgr55hloogw56v3tjzflz6a3ekufooe,""
0xBFF0D8cD18d413A0062Fe84Dc901e3aa13917f12,,,,1,,,,,49.507322348937144,1696446084,bafkreide356ufcrm2mimrzizjr6kwhtao2hjaviydus6advmhpspj6loku,""
0x26dEdBd7944f2846CFce5e8bEbEc00F2fDCe8DDa,,51,,49,,,,,5.92357,1696446928,bafkreidzfncx2qlilzpvmwurl3upo4mnohzmhrodlrkrqg27v7smmbtfe4,""
0x3e9F44209e3217a81F7913a6CD910B9a379A7895,,,,1,1,,,,3.78957678622415,1696447130,bafkreidppsw4l27ezixtzcglotlbust2f43kbt2iuflqo5z3q6onbsa5uy,""
0x597aAB0305ed1D37d1a009854303e927C468b52c,,,,,,,10000,,10881.199577425909,1696448027,bafkreiefi7nnxn4khpz5uetkx3zqcj5armsoj7tkxtr757qc6wmfj7un2q,""
0x59A07D0731AE2b58758CDf5f5DE1fD2Fc3Ae7F58,1,,4,,7,,,,114.17985743462128,1696450391,bafkreifhijkahlrk67bybcrmbmfqzqcxj3re6jda3glguxpg6ep2ys2ala,""
0x174d7ce65d5c700564f49C71eab2A5a329495b73,1,,,,,,,,3.250126017514093,1696450639,bafkreifi7xx44rdtgmylfagwkc2fn7v3s37qya7morjooozumikng6fwje,""
0x8e2dCF9FF1FD5B2F39D9F66Cab1A98684b1aB802,,,,1,,,,,0.8008157465265073,1696452130,bafkreic7aedtfs7bamjxfbgq3cgf2we7golq5upeo34hq26b3w7v5ucp3a,""
0x276Cc5D70a36583b248e3b8b15cdf4185ecB55d4,2,1,,,,,,,47.677107149040545,1696452656,bafkreihxhgexdldpsv7q7isk6ovzjz422jzmaj37ejsqv3pdcom6t75aiy,""
0x8943b6c8c565a4a50cdF14Fd1BA48D633ACd1543,1,,,,,,,,3.7473528388005035,1696454331,bafkreifwe2li52pfi75zixihcxvgkvwb4qebmustovd7brr5m5cnp7zqme,""
0x9d08fc6897BEde6FE517d248D0aA05B26b2fF879,1,,,,,,,,12.851151524654208,1696454348,bafkreie7b3u5u464gns3xl6bwzutpl4lzcabxmmgvjvilybpfjtziliyzu,""
0xfF4F72c409881f0e018d1a6e5CEaE2cA2f3A4860,,,,1,,,,1,3322.5690340443757,1696454823,bafkreiefiyq5guhiujystkr5ypstc2zs4hvqkx6pwjps6kxwpk3ic3x4qi,""
0xE331EF612cEBC0aCA6d0B586542b3c25C82350Bb,1,1,,,,,,,9.871051886038419,1696455270,bafkreihphrnwxhs4n672agrxohc3hggkeckxfhnnjg6cunxqoqxipsqeqq,""
0x1eC653BB00c1E813793e9eFe969f594F45604aFc,,,,,3,,,,12.730034121871535,1696456852,bafkreied3fwiau2tvvpiq4p4mvjusknkonm3x5couwirbj6xts5bvv6554,""
0x65EE472fa8a76555A1CB72510E3d1dA5F1662214,,,,1,,,,,574.9489377297259,1696457287,bafkreiee4krquasw4ojvrm5frvlfp2iocwrvo6dyn4zjdsmmoyhftiab7m,""
0x54FA4612FDAB65744940D5b7F9B179E5a3A45751,,,,1,,,,,0.18817,1696460672,bafkreiacbbvemxqnznzydxqaosqmlspuholhk36v7srzbmsrdwdgixluum,""
0xbaF2F9426521C8b4e955DC9e8f888095DD1322B5,3,3,3,3,3,3,3,3,39.068437477062105,1696461586,bafkreiey56fijpbuo655ybgu3ny6cocdu5fcx2wykjgytax3o7co7udy5q,""
0xc28D890C3c6ca27EF97844EBe9938DFCF75EAa20,,,,1,,,,,186.47843099361702,1696462991,bafkreibmq2ymbci6eidcsjraewwur6ocq22nbsbmfxe3zncxiefxn6nui4,""
0xe93DDD1261Bba7F24fe80a9A103B439C54ee85f2,,,,,,,2300,,2362.9268670470215,1696465593,bafkreiftkywi4bvt2a6bdbrzyyp74mo26sk6j3y3r7d5u77dzefifdzlim,"All around good guy and valuable to keep within the ecosystem."
0x3238e4dbb25EFEFc5d00624F949bc40e719a6F27,1,1,,,,,,,5.910817013351506,1696466547,bafkreichqvpfkhogcuzqy3ggzcytbly2k7kstyqlr3qda3apk6rw4ftc7m,""
0x8c184734d226CB1c42097200DfdE6Cf296FA0766,,,,1,,,,,4.82414962691981,1696473635,bafkreibxrhsfdeovmolqamgri4ow6gvizzr5jyhbusii5k5xuwsyeog62q,""
0x62CC4EDfe738701297f06cE979dE18229b69B49A,1,,,,,,,,4.556676062072193,1696477565,bafkreifyp3pkf3joigslps62jjzmhgo6nu5ea33zd4b7r52puvfcfjif6u,""
0xaa650B91f39e8081D33AF5BD3E7C622eBEc45BC9,,1,,,1,,,1,0.00042,1696480935,bafkreib4hgn6mxwyve4rbnx6ew23hbhxw5peu5xacebxsi2rr4abunv6zm,""
0xe0C3f482fa365a4ddB3cDfBb23D6f183b5154Bc5,7,2,50,2,11,20,2,9,1.9686076046736023,1696482163,bafkreieeht5pneogtotl3t6sbtvsbuvmqj4u3ktbpursowbjx4cvi6efuu,""
0x90876256884227CA24BAbF9109B27C6D0c4A47EA,,,,1,,,,,4454.78587612411,1696482229,bafkreiafdiaaors5ayrvfd5bn72rpmlopnyakn5xyvv33ao26avrepbicy,""
0x05f51de33bD21abD4172634eDDC78c8884212033,33,,,33,,,33,,1299294.365081561,1696482922,bafkreif2yov5x5o7qadohs65oj7fh3wcohovwp7tagquf2ufctikeh57im,""
0xAd699094acBf40572A79F22f3b7B3042fFeCFb50,1,1,1,,,1,,,99.9848665925,1696484357,bafkreigsjktmknjmqqe7aabyyn3bnnfkx2dccvx6rmy3cjo62wxumeihxm,""
0x2344faBd7656Ea92f6c4cCEd695782CB15e9F6D7,1,,,,,,,,0.10340848473667731,1696484585,bafkreibq2hih5qukfy5crtktvqj3ukmtvdqx54jnf3zcmrl3cknd4o6iyq,""
0x2fbFB350baE9B876b9671C59B54fB0eA86754AEB,,,,10,,,,,6.639300908920614,1696484635,bafkreif6o433vkyjkqbjewtzp4vrbuysk7tji5yi7mfuzs3dikx7y56wga,""
0xc1bA166cC2C249816Db1E9D543368d80095ea33F,1,,,,,,,,0.4151915910970735,1696485459,bafkreigcahhx3zv43w4w2fy7b4mzydmjgkyzdp5nmyljoeddobkelss4qu,""
0x65c245473fb324865026967084ba06F71d2EC04E,,1,,,,,,,14487.918048686226,1696485952,bafkreidh3ebgivskp3x3e4njaipw7zfsgylzjcpn2ko65dv63nm6zqdwe4,""
0x3ae3621beb878AdBCb4dB1CE555d691759611b97,1,,,,,,,,178.40790423088782,1696486016,bafkreifwsik36eorren7osnfvihiuxzrgqu46ubrsnor6chuevnczkdoxm,"178"
0xe44199654A7C6A5e85890a2E9b9A4d10535deee0,1,,,,,,,,0.00042,1696486715,bafkreihnrr2dqjtnmcmex57gmr756igmwuuoj7hur3ydl2qhbrvpbndobm,""
0x3f769C3666342F642B0fB3De045eA57b2709cc6b,1,1,1,1,1,1,1,1,81.94119101553669,1696486809,bafkreibiaeqnmrpflvyeoaldgvxcrwhuxavdod4vupxaswclfnirjkeic4,""
0xDa31160A4Afc898C01a44f2f3b1B880b6356940D,,,,1,,,,,1.4459888,1696489101,bafkreiddquogtb4l3loofy3wcdysv76nni7iqfbu4ipeef4wxm4sxuruxe,""
0x2396a0BEb8d20C947AfC6314aE763E4B09De215A,,,,,,,1,,623.7943238547745,1696489380,bafkreigpu6yaq7nnggjaxpxbdhjfynx4rttrpujp3wusk6oiwmr27j4s5q,""
0x169719222A053c8214Ee3E5e5c2c735b3c0029cb,1,1,,,,,,,0.00042,1696493631,bafkreig3ge5zf3anprk7gadlq35ffdxc44rj4zacyjm6lvcdtptnh3gvsi,""
0x74a2E6A985B33454D39A0b333F51c3315CafC125,,,,1,,,1,,1.0820081876876324,1696494848,bafkreibcfjwuxhu3ikhdhiiguw7henujmocdcrrwgzqsqdp7tq43lcda3a,""
0xA85D235522f0FE2BF6C19804CDBa29B06425c760,1,,,,,,,,1.2514639968924188,1696496503,bafkreifouvwiw6kqlvxsscym5tg7zvugnstdmkqxowkugymmlsbg5gvhzq,""
0x24cc63f253f6e0C3a65aab4721CF58f115C0cC5d,1,1,1,1,1,1,1,1,202.74905613864502,1696498105,bafkreiddxo6rdlz7v43unemowxevye2y4gr26xkdwnzh3d7mtgamecxhua,""
0x5615B91b204E2d5A342972b2AEaafb30Ad3D1184,1,,,,,,,,23.938802145102304,1696498209,bafkreibhtep7qnqcjprijqrcfjx2centwj6xzunadfvz6fl3zepoyk4ami,""
0x38c2328264247b46181b0a4f22304BF7F234822b,1,,,,,,,,1.3241593903282614,1696498516,bafkreih45kdve2dollgrrxhb253b2dsh5yu67ibkujdhwceuurx3xd3f5e,""
0xfbD0110b7F5F01D42C89Bce9aB9b1918949587ea,1,,,,,,,,0.9893051652019712,1696498519,bafkreifquki7wty5d3zsqbl4bk62pwxnwiurqv747hmgerknk5lx2ge4bu,""
0x9d4022Ce35cFF5D25E8bE204e45806457e7EEA61,1,,,,,,,,0.03,1696500292,bafkreie4pprby4fer3qgmktqi6vh5mllhaerqu7p6t4nqkh5vxbcxzhby4,""
0x6C75881D661f2d0d160011BDC967263C02D18357,,,,1,,,,,2.851207679725018,1696501030,bafkreid6ikxzjtnoqtwxvoeuz3qe5oylj7se6hahm7fy3ka6ij74aqg2be,""
0x228577FC5E513a11deEC05E0E4bEA36448B1dcb2,3,2,,13,,,,,0.001559511207913,1696504619,bafkreid6y3m3lvxkcex5odxkza6cvvxd5ihyyvgprmgaloeu7gfelbflrq,""
0x0bddf4E169c35b77186C6CE1c987408689C4634D,,1,,1,,,1,,6662.575620800632,1696504916,bafkreigpij7rppudnnl6zc5md6vlezm2dpimlfl4c32sshg2mupaztolrq,""
0x13CD71e4a0e5C21Ca64B56572Cff0554E0C8F90c,,,,,,,10,,2491.734242069696,1696504932,bafkreihlqkwnirhgqy6ksblgamwhn4vltxibqkkjg2cgvv2motr635a524,""
