address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,voting_power,timestamp,author_ipfs_hash,reason
0xdcf081C99EfD404BbB6E28D8F81899AB80EF2FD2,,,,,,,1,1,,295.9727619559021,1690973972,bafkreigofjiks2j6volj6rrhqbnm6qknifc2srcdqtpwqk6pjrigv2n4na,""
0x239E9e51a7A881221c4Cec228e1D093b5a434Dc8,,,,,,3,2,1,,5.885775505653965,1690974038,bafkreicza6ehwgcyqqh3wslgjfkbrng7defi3nstdx3n26qiuyyfw3zytq,""
0x3580D594A76412cfc1cf905aC42112803eb5c777,,,,1,,,,,,5.384923754784199,1690974719,bafkreigm2tcnjf74iokwu5friuhymivmmz34fduu2fiuwieoekkmsn2zma,""
0x8D106c747CD21272D4C9Ff0Af8d53A9C9AcA25d2,,,,,,,1,1,,24.28586774036489,1690974942,bafkreibijqyr246c5aui3wxevfdkfbcl6wh3zlihn5zql2v4xcfgx4qefu,""
0x5EC17bCf1Fb27dbC92E1a6389d9E127A61fae8B9,,,,,,1,,,,2.8580217876418836,1690974969,bafkreiacxhcjduhzxkbmivldmoqeka7nkzp7qkvqy4s7ofhvv773udgsui,""
0x17ff24BDf93C5d37f2AD542f67297929E11C6a94,,,,,,,,,10000,10006.252439984579,1690975274,bafkreiarymp4znepkkaaspt6auqhjlljdjbqfbfs7idqgcue7v2chh5cri,""
0xc90D3327E2579a71b26E85F9407260d9997cf435,,,,,,1,,,,38.71115785281091,1690976310,bafkreihvn5jyfr3nlxm4nkgs6a2ezpsnk26nwm3g3kw53mogkvlhizmn4i,""
0xe58DC737Ebb63E5ac50e7dD48383B73570DE9fE5,,1,,,,1,,,,410.1821962765,1690977253,bafkreiexpiktlwebzbhgw7u5xmpmgyzcmxyyg7nkaqhfgjnmo6frsuehiy,""
0x1eC653BB00c1E813793e9eFe969f594F45604aFc,8,,,,,,,,,11.701557149470466,1690977321,bafkreigwncafzfa6aehcdq2bwavwgxkf232rtpqftlcegdbbazfa7xypwq,""
0x309156fCB6d32e6A117E578553DF76b326B62e28,,,1,,,1,,,,197.32829981546686,1690977359,bafkreibo7epi4qnvzzmmocdoqp3bktt24i7arsw7jjhginbtduqyidzpoq,""
0x4F579b878eEBf064b1d1f1d8b8032F869ec65019,,,,,1,,1,,,3.394954034134657,1690977371,bafkreidohqd5jt3smhilg6ppqds7znfngxej5nh7ibmqattcvfjlf6oafa,""
0xC7BF70bf4E4cdbc03022214F68997b1916A91a6D,,,,,,,,,1,0.9356558003178342,1690977549,bafkreih6rssvqcjtsm6sijmugvx3en6vwb5vukrvartjofa26vmjkzmrrq,""
0x2627c39DaBac510F47f2A692225e70C9B6249276,,,,,,100,,,,5393.25464507406,1690977878,bafkreiand5bmc5wkjcb3a4unocml4esc6cn5hwyhz54xdsgfpedeftwoce,""
0x2b4A83AC1C5D523b4cd9b91a083f6e7252f1FBdB,,1,,,,,1,,1,0.22765787834545703,1690978201,bafkreichlcdzr2lxujzkgmqedpufyucqwyxsjbaypr4hrq6vn2yazbdsd4,""
0xBb77abD307946A2832D3AD9f96d573DBcFE05661,,,,2,,,1,1,1,2.278277588405416,1690979493,bafkreiaxgb63ymw7vgmq4sm2q63fiwunjkfub64gwzakgllcx2tfrvjjmq,""
0xdd1562517952C6bBa8872326315cAEa8f55BA459,,1,,,,,1,,1,1.355466097490625,1690979685,bafkreict54kmg6wkin7oozy2veapf3rod2ls6nys76wpvla5iojnnyxw6u,""
0x6596d793E1a598a28FCAC035f71a3Cc20B1618Df,,1,,,,,1,,1,80.4689754820274,1690979763,bafkreibg4wmuuy6eqg4blwax6ovxz4itqp4cz7yslcq37lyn2g6yeqbrbm,""
0xC714A05741106b9D3395cAeBDe98856E8ab6678C,,,,,,,1,1,1,33776.39121339729,1690979991,bafkreie6lfn3alpapzwlnz5kbciexsaenttdq3ycimg5ir672abdrz3qhe,""
0x9f572Ac4a20Eb83B067CF9Fb8D4452041A302ACB,,,,,,,1,,,11306.819798271727,1690980218,bafkreiayw5grkgtl5osvq4x4sjwymv7z7m42uw67oremkvk4uzsfji2czu,""
0xb363b90D8da0F52DF6166B1e3938C7241d1bFF13,1,,,,,,,,,0.8179216937311036,1690980612,bafkreifqdqemoy3efyqdkofuunf5kkutpgdrqpjhvfuf24bx45ulqadfci,""
0x10023fA70Ed528E4F28915bf210f6e87b057c08E,,,,,,1,,,,12105.119443376134,1690980958,bafkreihbpziylhggwofwtz5ypw5shwgvnih5zl5kfe45l564tbamz5rci4,""
0x46b4b637D5C3a7924Aca4932B2546BB5f77aE07b,,,,,,1,,,,35023.22851428715,1690980990,bafkreia6ezn6r6jdwkmldqugijp6cg3xy7kegyamt6ptk5acxwjwewds4a,""
0x6aD8eFab6f70276cEB77EB04C38Bd59eC2c92F64,,,,,,1,,,,169663.64040220354,1690981089,bafkreib2rltnedpwoao7iz5dubidtrzge6i7cbhuhgabgrt66pubzb6zcq,""
0x53E06e8fE63843Bbe2f907736C6AD9f60075E255,,,,,,1,,,,15135.244463041805,1690981220,bafkreifizsnnrbk5olbhp3vidg5wwnm3soic7s5tthvf5ilokjekazdeqy,""
0x95752F215E4891abf3853Bed53148b604761eCE0,,,,,,,1,,,2.3032072171142834,1690981285,bafkreicohmbsxtkrkfuthbgiofp4bo56fugo3q6p4xbuvvh4c5ny2ju7am,""
0xD9a0a16E5A634bF5a02962b667f17C65bAE14086,,,,,,1,,,,259.86719520506955,1690981744,bafkreie7ilg2lhcw54hibiyalb2lig6rgk6icjobt2shiveeqdkl2ppeqy,""
0xE8BD03Fb3bB84025092D17E93710aaa9aD919a28,,1,,,,,,,,2273.054036958701,1690981997,bafkreiad5unkx7v7kwidpkad4opa7jc7u7272w2nhrttqkyhmfalpoa27a,""
0x8189CA95335AF50A0c9490547186008a6d7747dA,,1,,,,,,,,99.7580155975214,1690982219,bafkreievg2mfjkrtljj6z3kflc2jon7t63uq76re747kczitojhmkricum,""
0x35DbbECd845bd33e934B4049A9E252C1aba9B8DF,,,,,,100,,,,0.20348312276170677,1690982493,bafkreigbudjhw3sdgi5ovrb5vodgtndsjsoqnzytzqthyblm4pjy6buq5y,""
0x3bEcE46eA4cb308b1B8D8f50cB1728D6A4a20808,,1,,,,,1,1,,4.991863875,1690984080,bafkreid7g2qlr7y7pd4uwuvqxid65zm62apfxzruot354juvumtddhyf6u,""
0x44f0DbA7eC5790788Ee0a4b4C7a6f1FC9C7D9a8b,,,,,1,,,,,0.001034006169756,1690984508,bafkreicatnjdamiqfoahdnl4p33ca4oor2ihbiokvtjjjq6wiiavj6lfcq,""
0x0e24D281364BBF1eE6d98D93d744Ded873117efe,,,,,,,,,1,133.50410738911938,1690984518,bafkreibectx4fxy7dzk7nhzrfflmr2jxtcvn6webbutepaadbvkszpmfce,""
0x127D70A0147dDA5c526Fa5330cb444A846E40eCc,,1,,,,,1,1,1,1.1023196009348184,1690984563,bafkreibcvazxl4xywoceoh4se5a35hmhqgxfyhowdxitbgdhkaxi54ampq,""
0xcf253Acd9E3F2e9E00A18919419aD0f1cBe76119,,1,,,,1,1,,1,1.0035522289388876,1690984563,bafkreiecgge35umeachcd7q53msxgh5xpnqoqthgvnqfnrvw5drs246h7u,""
0x198e83BD15b181BA8192Ac45Bc3784Ba341cBFDd,,1,,,1,,1,,1,1.1005286805824046,1690984563,bafkreidm3wvct3uvuapozgpv5nrp634rqest7vbmglmpmizf7yooyls22m,""
0x0C056AbA1CBE5fBFBc05971E8c631a0Afd64a494,1,1,,,,,1,,1,1.1107886100523583,1690984563,bafkreifz252jgfjbd63ac7b72objff6ac6bhe7iwexitsjuzpcp2sfkuyy,""
0x2305295216e65806326A2a25e1f2ea3A76f9a700,,1,,,,1,1,,1,10.119875203138148,1690984563,bafkreifsadbhrzbmj3gc7hbbissl5kwhqf3gf5pf5l3efx3fh2tgmufrs4,""
0x88ff5a8A5f1fE61DC7aceB1a4fA260F2faCfaDd5,,1,,,,1,1,,1,1.2005470014238704,1690984563,bafkreihpvyxfng5zqvmjy5tspdkuac2oyagcw34qfuqvnxylvmckfocvxe,""
0x8b8472F21a70D9F58d0a1a3DC77174f966e5eDC2,,5000,,,,,,,,5035.242115421774,1690984855,bafkreif34ck2utvxbu3zdylwa3mzlpstrepslwt52wrk3kqxwni3glquim,""
0x2615214F8200B526a7B1eACe03971F2672B48CF2,,1,,,,,1,1,,4.929275137389278,1690984921,bafkreidzl4couqx7nuexgdbt7skyzmkvuzsoniyc3kssbehba3asc4ue5i,""
0x23ee51e614cBF138e4cAbA9EC5ed4fF7D27A8596,,1,,,,,1,,1,4.930629843389278,1690984922,bafkreigyfpfkqoyzkrv7hieq76p2uhvkhrikz7bbgeoy4azaccvhzhfwtm,""
0xB986A0263b045b45765DAD38a000334c1e10B6D7,,1,,,,,,1,1,4.999215639910043,1690984958,bafkreifrnceceoxy2g337wdyir5vmnjrqbplwycbbh57qsxf3lqsoom6sy,""
0xC8Ddd59c496D04C4C060Ab5038d03d661DDC2617,,1,,,,,,1,1,4.973660101899253,1690985001,bafkreifnqgzwwsy7xyccr7d7hvjaloanme3bcbfubprcca34eouys2npfi,""
0xA73064A00512aa5b6B9119cB4Eb3Fe3229269993,,1,,,,,1,,1,5.032676928999143,1690985150,bafkreihsepzv7xu724566kd4ijdz7yxhgay7kvo7elv75gqz2jos742sqi,""
0xBE3C90D34b757587C62852DCd57f7c8E1bc5547C,,,,,,,,,14,5.527061499759785,1690985158,bafkreidfwme4yaai3lgyt2rbr7kmo7aenwupvgmpz3unuoxd3c7osltqcm,""
0xC6E18DE9930a1B90F339e09c574a4123c3EAcE83,,1,,,,,,,1,4.970320435281013,1690985202,bafkreif7llxxomzlgq5m2leutj2pp357ajmmr3mcvrvvaonntr2kvrhf24,""
0xD9249a4A5D165D852146CCF74E99bfe4a63Cde05,,,,,1,,1,1,,6,1690985203,bafkreif5x6iise5palrbtm3zkw53tndtsfssutjvbvzibqdyoxsojmhbpy,""
0x9Cf251A782cE7310D5bec0fe0a1C2B826d962545,,1,,,,,1,,1,4.972437188654965,1690985204,bafkreibk7nyh2mcoezmnxom3ggo3paraumgepzsno43fyxzmaq357w2ic4,""
0xE0e134c517Da870bE886caA4c2DB1010d8715D8C,,1,,,,,,,1,1.4459422967987328,1690985239,bafkreih6ttuq6jqujrq4gjg2gxd3mqa34ukdcm4fh3p4vy3eyjavlu4p4m,""
0x1cB82ccbB3965E4df7C446B44c20F90B1c6CE9B2,,1,,,,,1,,1,4.971510417791461,1690985267,bafkreidtfngliotfygcqpt4grphnvr5dsvhgcxz5i7uimdrfcdspr7gizm,""
0x186ed2f8f8eb2B5aE825139c0739AD4E7089B7d1,,,,,,,1,,,6.11,1690985376,bafkreic4ckyoe4r32amquoyseo5azm6w4w3t6nt637xdlc3mztymuxzt6e,""
0xC8b59c517E26d5AC230CB745c20d69f8f8C73e56,3,,,,,2,,,,0.6030144759681211,1690985595,bafkreibub7ocjnlupyq254sfp2kfdy7s5quuonpbttqlomvb3d3f7ptd4i,""
0xCa5a37fAaBbAc02787E52AA48c95505327E876B1,,,5,,,,,,,0.018205115,1690985653,bafkreihjktowiqpkm5s7nq33jrwiqy4w73loa5agchemyh6gecd6nemwoy,""
0x4Fb8c61833C5117774093437F8106aa412c6aa88,,1,1,,1,,,1,,3.269982615216959,1690986261,bafkreifisejt3pkemmhdb26xl4fvsy2rj6ahksudgfqk37b3kowscjdlxq,""
0xC5bC13229069f446809cB6CD50386Da944B4a0cD,,,,,,,,1,,8.23175,1690986350,bafkreihnp6gndt4lzfbezn2endudtb6onw24vouq4x2xw45xuclzpe6qpu,""
0x2B29833a831207A3B92102b0708B32D624AA0F65,,,,,,1,1,1,1,19.51346988285794,1690986503,bafkreicztzb4ncphdncsgmobpprpt6cvc6wb3phy4dh6ehtsunj2wwcaia,""
0xC8F60A248617F3491e17696cA892fd133E08b16d,,,,,,,1,1,,3276.9707691684575,1690986834,bafkreieppfxxble2fmode4rgyq3dr2kebyewih5slhmi2343lmyfqvdsui,""
0x41f1E1add00d2D9cC0081a2F0568376aE4e364D0,,,,1,,,,,,1.3390476,1690986946,bafkreihcpsll6xys5cdrsvdqfh5wql6zvewwdihsvs3x6voasu4h6wcsw4,""
0x88e042ab5F7d9761a2706F073aA4b23e1C4a1DBf,,,,,,,1,,,123.9392112285874,1690986958,bafkreibxmmmi67lsskwzk7zvhypndgmxgmdhp4ep5sjvipwd54a3wk42lq,""
0x464D19bb970ff3A27D2F5404656C4915564dfA41,50,,,,,50,,,,27.130897162140947,1690987191,bafkreic5v6sd4ic3gzeq4ewrhjknyav4curhjuea2s6r7mfa6wamntkxvi,""
0xAFCE3592796d3e5FBC271655388aF9Ab455aB485,,1,,,,,,,,64.7917992920942,1690988017,bafkreiaep2jr2qqyfanv56dqzh3k3c4by3zc5rj5xkw2trpxy4nw4y7xry,""
0x2D331BEe863090e8306c770cFf11A8BEAAa57A77,,,,,,8300,,,,8403.83261,1690988090,bafkreicqcvlcdl6a2ibq5tjmgxcgjam7wjuhgyxcpehtyydkg23zp2umya,""
0x4506568E4733F3062CfA9cdb952Ba7904Fc7d8bb,,1,,,,,,1,,5.011632786472109,1690988117,bafkreicubwecnv4ekdirw42q6d4mrfkjpsxeang47n5br5xv266dhckxpe,""
0x8D247f4Fbbe81429d3D164a5c9Ae0063210edBdC,,1,,,,,1,,,5.03163278647211,1690988142,bafkreibhp4tky3jnlrc7yxm3nvpayxpxtycnxnl3fuuui4lgy256xgbnui,""
0xc42c77b6B2A2B220b9502F357bBf51334Db3C93f,,1,,,,,1,1,,5.001630657180914,1690988214,bafkreid2dmydurcmvyzos55anzrmqdsotwcbicqaqncbtfs6vzmh7lglhq,""
0x78631Cbd0Cf80F90fd059FdF5af0e2f0d14fb302,,1,,,,,2,,1,4.500079248018243,1690988318,bafkreicthd3qhhkbpk4hakqj3bftx2hdieq4enm3ill5weq3xfwmbxxw6q,""
0x77f3156F35323BACa8d8c05344E93Cc80DCD8026,,,,,,1,,,,0.00042,1690988377,bafkreibpybnscayjvwhhowxxfg2knghpfki4o45ikayknez3rzqcwez5ry,""
0x59E45131e64bf57E71FE8C86421664337f28E9aB,,,,,,1,3,,1,11468.09023131394,1690988592,bafkreie4hxku3peunwcfuojc6efg2tqnhf6g4ox4aamlww5y6kie26vfga,""
0x8C334204C4B57D0d8C2d71372080ccDe6516271E,,,,,,1,3,,1,7608.094688925265,1690988663,bafkreiat77ps6vinyifasxw675eeka5sxi3w4pgejab3oziff6tw4szvpy,""
0x5402977Afc9749054E9590a2808Ca01365d07b4B,,,,,,1,4,,2,8365.071693966429,1690988738,bafkreiaprpg5wpkupss5m5k5kt7uuofugta5l7fr5vkvpocnygh6losyfi,""
0x7a5ef768A17b1e911C47bc07AC2dC6C74313b4bd,,,,,,1,,,,0.071964404,1690989115,bafkreie7aifl7jzmsp5znzfzvgm6d3lw4mdwrbho23v472claqmjh6kmp4,""
0xbAD19E37e23Ebb8E91Ad0B7BfdBC193F4010ba2e,,1,,,,,,,,0.32842394848289913,1690989263,bafkreifetiw6skc2k7qbf5j74cewzm3xwfth4cluxcrq2zj3p5zpxuvxxm,""
0xcB877D2716892394CF2c03D96c9b889FA4746093,,,,,,1,,,,20.52031321186027,1690989433,bafkreibw3s5qdfyxxy7lw4e3pk7f22nj37szjw5aqlvz4qwlwxtfd2mrk4,""
0x7512F108f81278DE1239006a3FB20907Cf5c818f,,,,,,1,,,,4.146648541544184,1690989489,bafkreiahfuc4cbmo455va22zvxagrtdehtjwz7dgm2eukktbind4ilq62a,""
0x908ae90F3D30175eEBc39CCb2fA19a61A212c5C5,,1,,,,1,,,,0.01042,1690989555,QmXDdyYovVtcn1mRTe5PdcfbNZUcWppabwSb3b5pPXELXK,""
0x5523b536390cab22029250Ce3e54D6A4b833d856,,,,1,1,,,1,,3.9638988655304996,1690989881,bafkreiandlpzv2jkhojpeuip3csheapddhawcmgxyevw5sfqhh4vvdfxwu,""
0xdF7D4215EB81667FF3800b9A485306d6119b3c83,,,,1,4,,,,,5.673750723115071,1690989919,bafkreidwgl6txego2ddtwwe3q3dbwzfla37uajm22csulaa7bcg3rzuuz4,""
0x480c409504F2f7F28592cB5A2bf40e663311780F,,,,,1,,,,,7.9777585,1690989945,bafkreie53fwf3jrf77m4on72w4ohca2rpidklegs7ih7ugek5ebinwgrbe,""
0x3389f80f0A20298D4146F136D3C41A325Ee96664,,,1,,,,,,,22.515977872765387,1690990074,bafkreif34ehjm64v4uplyal63w4zujcecrfujq7iiopq32i3t2fcfjpijm,""
0xeE26eA269F7FC3D4694239B092cDA6da72F91DfE,,,,,,,1,,,1.5823522001277421,1690990303,bafkreidcvpqi6jxoffh3idsfj2vh6hcl6zzplmrkgzkdacmnopsvscciby,""
0xA8A4A0A74937C4B90F5BF59C9Caab7bF9D7E1747,,,,,,,1,,,7.3071984574383055,1690990676,bafkreiea2z5i6o7gtp4tij2l3z44c5a4dpgxxssb3jweobjoajdxxn7tfa,""
0xa601b8E67677f540AEb65C47229A8Ecba7e5b984,2,,,,,,2,,1,1.118875148032505,1690990977,bafkreic5ipfbocokzgizjnjmgsjy7pibz4zuty65bbnbqnw262ppinvsbm,""
0x2273d11720c89598e4E4D1f85825538C9B9151Ed,,1,,,,,,,,28.433053200095483,1690991490,bafkreiejkuk4zpzufwpnt6j3jyn7pex2ke5fmyy3iefonmjgch2a5znzgy,""
0xFcA6735CA9B80732Fbb5Fa46fE501BF3BdB1F961,,,,,,,1,,,4.00042,1690991680,bafkreif75whi6zyqo6qj6js7gssriiezv5rr7vjhjpq52vwueprpfxecni,""
0x8cA32d299A580eEE4feCA57216431225178670dC,,20,,,,,,,,9.992202777076944,1690991935,bafkreifcizkifpjpsx2qqn6sc6vakfuwsueulksde45hrxccc5fccuiy5y,""
0x13682A88Ade7ba3F4Ac8614EfB41b717e207fe47,1,,,,,,,,,205.21525077843697,1690992322,bafkreiexfx36d6urspikz73i2aztok7nt7ji6qatvj7jrkeyhzzwqp4ruu,""
0x401905E798984489520a2c476629996BfbC4A221,,,,,,2,,,,41004.001621468866,1690994357,bafkreigylva6w7r7rno3bf3znf465qytpn5vxn74g23ei7qb6n5rletg3e,""
0xa77CE92A601D504a6D64af843EB5a3994616969c,,,,,,100,,,,114.82595754998724,1690994608,bafkreigtiphzudt34fh2bickk3s3si7morba6lost7bltnihamqgi2pmlu,""
0x6592aB22faD2d91c01cCB4429F11022E2595C401,,,,,,,1,,,9.072524156370347,1690994692,bafkreiefohlyk4x5d5gizhgujtmtmcwwu7fhdbun43faf63gbj5rp3knga,""
0x74265DEaAa5B71FB682efC3a590A9372d86ddE65,,1,,,,,,,,27.08695322495357,1690994801,bafkreiczkzyepmsknkd45522vnjvm55h2oqodtiqfhnrn4skthtfard4se,""
0x7C7ba7f4A6804DC9cbbCad6584424a783e62Bd90,,,2,,,7,,,,650790.9074977305,1690995836,bafkreia73r4vj4r6tqhef6a6nib4fkof23gotiniirt5qtdwv2iq3dnvue,""
0x66663cf2597285DefCfFb7ED2547dD68FD8DD269,,2,,,,,,,1,3615.4181994281435,1690996429,bafkreidpnsae7nzijp54fqzlvwrjzvp6pbmvibenplxqcupyhg4o5cgqxa,""
0xcf37a9a3fB576fCa9E80b44379B948462A56078c,,1,,,,,,,,45.25310031862664,1690996576,bafkreiciynmiye7o4ucdughximomu4vfrazaw7secbdmpd7qzsawravkbq,""
0x137aaD5ed61b0867d8c9e2585B65B01E282D4b0f,,,,,,,,1,,10.417398731074602,1690996616,bafkreib6go2xuc7b4727ukwfdctofopnjuuijnlmby2p4vmezw2ufxgvoy,""
0xFd59C68d60dC0980160ED0A79a4b3be42c106FA4,,,,,,,,1,,10.85691439252847,1690996631,bafkreidvcawcz7rajh6cfyqkhotmm437umrproqjwpra4faudo4rohzt3a,""
0xC7F59169FbBd38183726aA6724C2aAcE3e8003Db,,,,,,,,1,,6.8147353812431435,1690996656,bafkreie4r5zqdfkkui75yy5afd7qaxckbbdayfg2st4bghqfb6yl4s6pxy,""
0x7691bC0E868254a464d316FeE4FE2624228948C9,,,,,,,,1,,21.969140045069423,1690996671,bafkreidwuafleehhxp57zlhywlbu4dlfwkqz4u4ow4sjni67v7tvczaqoe,""
0x13eb7C060E551E74ceD756f905e03A001D44A4cF,,,,,,,,1,,40.234067081015525,1690996681,bafkreiebd2emjdeseumfa4ohd6brd4j2apdghhuzybmd7tq4ujun4ohqpq,""
0x384D4EBf71EDba0a35C6f2eC81b3E1C96b06e1dD,,,,,,,,1,,2.2848498076150654,1690996692,bafkreifs7lfgbfk2mhppojdpfaqjdtpt7ux66b5moxcs4tr72twwm4q6ai,""
0x374aEC003981539B931AB01A84B72d2ce5564673,,,,,,,,1,,43.226775922590825,1690996704,bafkreicw6jq5x3td75i4ti5qkpvnhmgwudjwaicosc2nmoulm5p2t4rfqi,""
0x6E18A16c8A245e3820cD8aa9BA90B960a8e4f379,,,,,,,,1,,0.08617833134831954,1690996718,bafkreigodp2by622jf5aqxlpbvxs44dbgili4gr6iy5fiarbwb2np2ipge,""
0x4b2eECF9AEf82D61Feec8D9C77D1B578CA8672E1,,,,,,,,1,,70.09788213659836,1690996730,bafkreib4jxsl7fexxbrd6i5top254n7eud7g7nmnk5r75pubout2qj4wia,""
0x658c461b16C48227cD7cd680f33b5cA988880F6b,,,,,,,,1,,0.4365899036593251,1690996743,bafkreic2jf7yz2gnj5u5y6crfogydzpjk3ytapxocd6cuuketvjow44rmy,""
0x2431825F50f8f7A3aB3059aD5F2D05454B45bFe9,,,,,,,,1,,0.8849958717460856,1690996754,bafkreifbi2to5d6eymuazavkadh6t72dyuwrpnfnkiuoqk35u7kwq4o7ii,""
0xD96d3844f8a68EC4ab6A3b5bC903B4bb509472dB,,,,,,,,1,,3.74642997767921,1690996765,bafkreibcsonmdumo7o3q6jkhcoasg37o74c5pgdanvqdxvohejsf4k7ub4,""
0x4f158c8b577cDE3669D8F27D995fC11Cc5406cE3,,,,,,10,9,,,18.5058695849711,1690996788,bafkreihkuag7n73z74bhrs6tkwabu5ewrmlj6ljzuho52qek7fvdycensa,""
0x8094584B9E7D984bC451d8bdf6aa92B05241BDE5,,1,,,,,,,,39.60591211323417,1690996966,bafkreifmsnhuclzk2zbrf4gvvhydn7feqp6v6onlpvzde2qijiyoemt43q,""
0xbA11AF06a269bd95C03c2386a215139414Bc5723,,,,,,,,1,,1775.2565312653278,1690997138,bafkreiftrhmiqjcblhglcgzc422adjfdkoqaheeigtqgj5ympkhvdhr3ti,""
0xB2081dB52Db4f1f3843fE812c4CFEaAe71A49787,,1,,,,1,1,,,0.1533236562150163,1690997287,bafkreicoysc45bhc4ynqixhsvgztsjnhypcpwjui7nd5sjchy42bdvuavy,""
0x3da5B824DD5653071314F2A9F65a13F1404D6663,,,,,,1,,,,110.03811755654394,1690997578,bafkreiabgkjphmbiqzchgklf3dul5aegwbynunhwrcyfea4nqzfp6n3w7u,""
0xE0a53bB8d8f9d4E3eFdDFc688324326AF05Ccd85,,,,,,,,,100,517.2830335310399,1690997694,bafkreif724kt3j7kk5h2zzageraur6i2vn5b56o5xlskbrog26h5ln23wa,""
0x571C9B09aFe7248421563e7958459413B3af98fc,1,,,,,,,,,12.185318868672287,1690998075,bafkreibdzk2thwbvovdlvyzzjbatrgqvefmectgqwz4gbbndbdezg2lble,""
0x7927f89670F942169476b006966dd6ECCdc7425c,7,,,,,,,,,5.92122637029219,1690998804,bafkreicfuvapyia66vsvzjltgfxx67fmksaob6bao3y37ussahmcpds3c4,""
0xEfe5Fe535495C62361a90068E4692Ee1D13559B0,,,,,,1,,,,0.18681489152231484,1690998987,bafkreiag7sebxryrasmejrdpfauuzey3s6mu75uxi4lfgofebdymmlhdti,""
0xD37309a7556cA2B187D6664C7FC17ECc864c2fa2,,,,,,,1,,,39273.67101120593,1690999008,bafkreifff72uqtkwhw5qhcrf2xb5tqxclczm7rcy326kq4cpdd7v4arqua,"Great overall project! DEFI is also needed to make sure the ecosystem trives"
0x9Eb1D6FaF62d1F771522dEBAC387448E38f1Db15,,,,,,,1,,,42719.41500430494,1690999208,bafkreigv42yd4q5whqgqu3pxik2zacyuxowebejhk6w7x36hh5echhmliy,""
0x0C1633e0BA164a9DEf56d86d7c46afCBe4d28a77,,,,,,,1,,,8368.239950703928,1691000626,bafkreih5jhy3yuerfed74x5ajvvt74ivdzcy3fa632qmscu7csklstiuse,""
0xA4B172BA30411EeF820f61d7E4Ef54099592769B,1,1,1,1,1,1,1,1,2,8.0047482,1691001052,bafkreihfwqse53ab3ias3dwksudbp47374snopv6mesle2vbs7jhwgvz7i,""
0x76eab94AcB86d33666b124d64f63e0D791c5Ee31,,,,,,50,50,,,10.19141336371747,1691001545,bafkreiargv3ixi67xe4hxdqeuqoxmqodlobpzhn6wegmuk36nsdrt4gghi,""
0xaEec7e4CD18A865FFC4C1D01149C763b149AF023,,,,,,1,,,,4.7238160149452515,1691001731,bafkreidga7z2jv56npon43wivxbzbm46sz4jecy3b3ha3wsqmixopujuqe,""
0x851E57AD020Cc2Dc23f3210146952538bb043A5A,,1,,,,,,,,0.9326382601102132,1691002389,bafkreiekx6pp2dsmg3bzsgjxzsglvst7jrgn2q3cfvx4hszf7uryrht6bi,""
0xea19Dcb038d477E918C240C18a0DDf178e41A7C7,,,,,,,,1,,4.3603,1691002462,bafkreidsc2a4qv6yyjoz6xd4egtdsmzysz4mecovx6crx2v6xubwac7w74,""
0xCf883a0b83792a4d379732f2857D3c5c04251968,,1,,,,1,,1,,1.8621898328153288,1691002875,bafkreibr7opjdl4nkr7xhwf5wrjpf3lujsmuuuclnabusl75lfqs5f64gu,""
0x4cfE3269873429Fc36Ee2F735E95Ce9566c53176,,1,,,,,,,,16.064962666297344,1691003525,bafkreie4a7r5xziix5akl4ifccwnwanwmxef6wteb5ssxkad7krev5rbeq,""
0x8FC4FAa9DD274dc801Ca629234E83183031634ec,,,,,,,,,1,22.205093412114635,1691003803,bafkreia2ctqn5i2maxj7wrwtqh3kaxu4ci4qfocux4k43f45jqdw27j5wm,""
0xd471310AB1314FB21D1Eaf2BE5D068811Cb00726,,,,,,1,,,,0.5318315214996926,1691004247,bafkreidj6kvcvvxm2xpvjhvnsojpzv34ddfdjsdrovgpinqbz2j674anqi,""
0x8bC8b4E4921101BcC56ec084b906069b73de7276,,,1,,,,1,,,0.08155106239839222,1691005233,bafkreicdmo55ojfbdnbyyt4aa4blz7pu6lod3uactckyem4vb7bnktzvbi,""
0x74a2E6A985B33454D39A0b333F51c3315CafC125,,,1,,,,1,,,1.0820081876876324,1691005378,bafkreig7rfjm3tspnaifshs3yflpgbgzyd6zzvfcfv3onjczjaxd7y6otq,""
0x3A6dE3D2eEA38C6d806ca7a0924D80C85994cE16,,,,,,,,1,,9260.365896401687,1691005683,bafkreigy4u6jtlo57pnlussgjscckr6e3mtxtfxjwxxc47xnzkcq44o6bi,""
0xd9261760dD0097BD18F9C3766AE34944F2f7285b,,,,,,,,,1,19735.552004726924,1691005731,bafkreifztenjlv4dyh4gea3ndvumbtvigvs4euurfmeeq5xmirulhk3j3e,""
0x2344faBd7656Ea92f6c4cCEd695782CB15e9F6D7,1,,,,,,,,,0.10240848473667731,1691005782,bafkreihmon7z7mgckx7lnpbqlij7gnzlym3mbb5cwl7jueniehlizjavyi,""
0x153f2386F8af81738B9779FF7c77449ee6CE1f1F,,3,,,2,,,1,,11.059740087273969,1691006583,bafkreiejgf5wqhcqt5isx55xbjs62dzriiurtkvmbqrbnqahmznat7iqyu,""
0x15B1071dd15A253fd450834EC88471bB1BF5cB33,1,,,,1,1,,,,81798.75313826685,1691007040,bafkreiglccsu33hjp7epaqclv2wvkozteuyf4cvy26hzb457dv6w2bshti,""
